Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2003-03-21,94.0,94.85,92.25,92.6,93.781443721502,39038.0,531.0,3661040.0,,,2.6,-1.4
2003-03-20,90.1,93.25,90.1,92.8,92.574125716008,26536.0,368.0,2456547.0,13277.0,50.03,3.15,2.7
2003-03-19,91.25,93.5,91.15,91.45,92.293013342676,34251.0,362.0,3161128.0,22615.0,66.03,2.35,0.2
2003-03-17,91.55,92.0,90.2,91.25,91.108596995845,15645.0,264.0,1425394.0,7752.0,49.55,1.8,-0.3
2003-03-13,93.6,93.6,91.7,92.45,92.401026257396,21632.0,425.0,1998819.0,6766.0,31.28,1.9,-1.15
2003-03-12,93.7,95.15,92.0,92.7,94.083364479328,56187.0,796.0,5286262.0,14626.0,26.03,3.15,-1.0
2003-03-11,90.85,93.7,90.85,93.1,92.261841363628,51451.0,867.0,4746964.0,15502.0,30.13,2.85,2.25
2003-03-10,94.0,95.4,92.1,92.75,93.554232399598,45766.0,804.0,4281603.0,10555.0,23.06,3.3,-1.25
2003-03-07,95.1,96.4,92.5,93.55,94.491248132935,42848.0,628.0,4048761.0,13693.0,31.96,3.9,-1.55
2003-03-06,99.8,101.75,96.15,97.05,99.652590471885,79638.0,1127.0,7936133.0,11317.0,14.21,5.6,-2.75
2003-03-05,98.25,99.3,95.95,98.9,97.332896783171,73302.0,1038.0,7134696.0,25936.0,35.38,3.35,0.65
2003-03-04,102.0,102.5,99.0,99.45,100.31035361524,113796.0,1684.0,11414917.0,42340.0,37.21,3.5,-2.55
2003-03-03,99.0,104.4,98.55,102.5,102.24951101608,367599.0,4426.0,37586818.0,141411.0,38.47,5.85,3.5
2003-02-28,92.85,98.0,88.2,96.6,93.791789950149,198391.0,2099.0,18607447.0,65099.0,32.81,9.8,3.75
2003-02-27,89.3,91.3,87.9,90.9,89.684245466993,48202.0,670.0,4322960.0,23452.0,48.65,3.4,1.6
2003-02-26,91.5,92.1,87.45,88.2,89.967496754396,42365.0,522.0,3811473.0,23967.0,56.57,4.65,-3.3
2003-02-25,94.0,94.0,91.3,91.6,92.583733897327,15603.0,258.0,1444584.0,7595.0,48.68,2.7,-2.4
2003-02-24,94.9,96.2,94.0,94.75,95.100121648067,37814.0,447.0,3596116.0,10331.0,27.32,2.2,-0.15
2003-02-21,95.9,95.9,93.5,94.25,94.395540336717,24531.0,427.0,2315617.0,8020.0,32.69,2.4,-1.65
2003-02-20,95.25,98.75,95.0,95.75,97.086824885243,143346.0,1944.0,13917008.0,22468.0,15.67,3.75,0.5
2003-02-19,91.7,94.9,91.0,94.05,93.001192818304,64553.0,841.0,6003506.0,17368.0,26.91,3.9,2.35
2003-02-18,92.0,92.8,89.5,90.3,91.302222795754,30997.0,422.0,2830095.0,12069.0,38.94,3.3,-1.7
2003-02-17,86.95,91.7,86.95,91.45,90.076417299825,27376.0,443.0,2465932.0,14026.0,51.23,4.75,4.5
2003-02-14,89.0,89.5,86.25,86.7,86.987188115956,41602.0,536.0,3618841.0,20361.0,48.94,3.25,-2.3
2003-02-12,90.75,92.1,89.0,89.35,90.558657077168,33926.0,456.0,3072293.0,11725.0,34.56,3.1,-1.4
2003-02-11,91.0,92.5,89.7,90.05,90.775334775744,17101.0,228.0,1552349.0,6595.0,38.56,2.8,-0.95
2003-02-10,93.5,94.0,90.05,90.45,91.596289091725,20049.0,337.0,1836414.0,9644.0,48.1,3.95,-3.05
2003-02-07,95.5,95.5,93.35,93.7,94.008058608059,28665.0,456.0,2694741.0,14449.0,50.41,2.15,-1.8
2003-02-06,93.0,96.0,92.1,95.5,94.008761629482,33213.0,542.0,3122313.0,11733.0,35.33,3.9,2.5
2003-02-05,94.5,95.0,92.4,93.4,93.570703630543,29362.0,505.0,2747423.0,11036.0,37.59,2.6,-1.1
2003-02-04,96.95,98.4,94.0,94.4,96.531373131106,74108.0,1012.0,7153747.0,29529.0,39.85,4.4,-2.55
2003-02-03,91.7,97.75,91.7,96.1,95.480197263437,117812.0,1168.0,11248713.0,37506.0,31.84,6.05,4.4
2003-01-31,90.0,94.0,87.95,90.75,89.64109916368,41850.0,574.0,3751480.0,15370.0,36.73,6.05,0.75
2003-01-30,92.4,92.5,90.0,91.05,91.045621858852,28254.0,372.0,2572403.0,11521.0,40.78,2.5,-1.35
2003-01-29,92.9,94.8,90.1,91.05,92.822277199241,69524.0,845.0,6453376.0,16100.0,23.16,4.7,-1.85
2003-01-28,90.0,92.7,88.8,91.95,90.935439034708,49643.0,729.0,4514308.0,14521.0,29.25,3.9,1.95
2003-01-27,93.0,93.9,89.0,90.35,90.504740088592,72467.0,887.0,6558607.0,34742.0,47.94,4.9,-2.65
2003-01-24,100.7,100.7,92.75,93.3,95.996121766942,104429.0,1262.0,10024779.0,40032.0,38.33,7.95,-7.4
2003-01-23,102.9,105.0,99.0,99.35,101.89511394785,177669.0,2574.0,18103603.0,31558.0,17.76,6.0,-3.55
2003-01-22,99.5,105.8,98.55,102.6,102.77134872641,327420.0,3778.0,33649395.0,80887.0,24.7,7.25,3.1
2003-01-21,97.5,100.5,97.1,98.65,98.919085851066,140371.0,1530.0,13885371.0,53146.0,37.86,3.4,1.15
2003-01-20,96.5,98.6,95.65,96.6,97.315224397712,99288.0,1154.0,9662234.0,29160.0,29.37,2.95,0.1
2003-01-17,98.4,101.55,96.55,97.0,99.241085021979,326445.0,3663.0,32396756.0,68654.0,21.03,5.0,-1.4
2003-01-16,93.55,100.95,93.55,98.0,98.074452233868,432210.0,3942.0,42388759.0,92032.0,21.29,7.4,4.45
2003-01-15,93.1,93.95,91.5,93.05,92.799119135949,54719.0,601.0,5077875.0,16179.0,29.57,2.45,-0.05
2003-01-14,92.5,94.6,92.5,93.1,93.517382413088,41565.0,607.0,3887050.0,18711.0,45.02,2.1,0.6
2003-01-13,93.5,96.75,92.05,92.9,94.590938211059,135801.0,1566.0,12845544.0,45149.0,33.25,4.7,-0.6
2003-01-10,89.0,94.0,89.0,92.6,91.521005701808,164860.0,1996.0,15088153.0,61811.0,37.49,5.0,3.6
2003-01-09,84.3,89.25,84.3,88.35,87.826062720647,48437.0,639.0,4254031.0,19546.0,40.35,4.95,4.05
2003-01-08,84.25,85.15,84.0,84.95,84.649730927509,6318.0,100.0,534817.0,3679.0,58.23,1.15,0.7
2003-01-07,84.0,84.35,81.8,83.15,83.230875344871,7974.0,163.0,663683.0,3929.0,49.27,2.55,-0.85
2003-01-06,86.0,86.0,82.6,83.0,84.349303944316,8620.0,140.0,727091.0,5515.0,63.98,3.4,-3.0
2003-01-03,87.1,87.6,85.25,85.35,86.483139572227,15569.0,207.0,1346456.0,9744.0,62.59,2.35,-1.75
2003-01-02,88.0,88.05,86.15,86.4,86.972554539057,12789.0,171.0,1112292.0,5795.0,45.31,1.9,-1.6
2003-01-01,88.05,88.8,87.1,87.3,87.799634869922,8764.0,117.0,769476.0,4004.0,45.69,1.7,-0.75
2002-12-31,87.45,88.65,87.2,87.85,87.856225680934,5140.0,100.0,451581.0,3435.0,66.83,1.45,0.4
2002-12-30,88.9,88.9,86.7,86.95,87.273985030619,4409.0,93.0,384791.0,3141.0,71.24,2.2,-1.95
2002-12-27,89.5,89.75,88.0,88.45,88.859220518699,13958.0,251.0,1240297.0,9643.0,69.09,1.75,-1.05
2002-12-26,90.45,90.5,89.0,89.15,89.645514697906,9219.0,176.0,826442.0,5149.0,55.85,1.5,-1.3
2002-12-24,87.55,90.65,87.55,89.35,89.58189767345,19213.0,307.0,1721137.0,6819.0,35.49,3.1,1.8
2002-12-23,89.0,89.75,87.45,87.65,88.383033960146,14252.0,243.0,1259635.0,7442.0,52.22,2.3,-1.35
2002-12-20,89.5,90.6,88.15,88.5,89.204719165266,31531.0,538.0,2812714.0,18152.0,57.57,2.45,-1.0
2002-12-19,91.35,92.25,88.35,89.35,90.353409979976,75411.0,1008.0,6813641.0,28807.0,38.2,3.9,-2.0
2002-12-18,93.0,94.35,90.15,90.9,92.616340878646,117203.0,1687.0,10854913.0,33309.0,28.42,4.2,-2.1
2002-12-17,89.95,92.0,85.5,91.3,89.311255641094,67806.0,1041.0,6055839.0,27018.0,39.85,6.5,1.35
2002-12-16,90.0,92.45,89.0,89.2,91.063032597266,118875.0,1616.0,10825118.0,42630.0,35.86,3.45,-0.8
2002-12-13,87.4,89.45,86.0,87.85,87.596411953641,81883.0,1210.0,7172657.0,34814.0,42.52,3.45,0.45
2002-12-12,83.9,87.65,83.0,86.45,85.679956371852,102686.0,1473.0,8798132.0,43881.0,42.73,4.65,2.55
2002-12-11,82.9,84.0,81.05,82.3,82.58891924307,30016.0,492.0,2478989.0,14825.0,49.39,2.95,-0.6
2002-12-10,79.9,81.35,78.7,80.2,80.000461126994,21686.0,352.0,1734890.0,7976.0,36.78,2.65,0.3
2002-12-09,80.9,84.85,80.0,80.25,82.747376207224,71652.0,1142.0,5929015.0,24067.0,33.59,4.85,-0.65
2002-12-06,77.15,79.45,77.0,79.25,78.618231578947,23750.0,379.0,1867183.0,14290.0,60.17,2.45,2.1
2002-12-05,74.5,77.4,74.5,76.75,76.317455242967,6256.0,134.0,477442.0,4235.0,67.7,2.9,2.25
2002-12-04,75.45,76.0,74.2,74.3,74.643527833669,5964.0,115.0,445174.0,4980.0,83.5,1.8,-1.15
2002-12-03,78.0,78.5,75.3,75.95,77.041907310889,14198.0,237.0,1093841.0,9180.0,64.66,3.2,-2.05
2002-12-02,76.0,78.5,75.85,77.65,77.570969189351,13372.0,235.0,1037279.0,8457.0,63.24,2.65,1.65
2002-11-29,76.15,76.2,74.35,74.6,75.024459974587,9444.0,145.0,708531.0,5419.0,57.38,1.85,-1.55
2002-11-28,75.5,76.5,75.1,75.35,75.677409638554,6640.0,108.0,502498.0,3410.0,51.36,1.4,-0.15
2002-11-27,73.5,77.3,73.5,75.35,75.760422395776,18182.0,300.0,1377476.0,10020.0,55.11,3.8,1.85
2002-11-26,75.0,75.5,74.0,74.25,74.767002749771,10910.0,229.0,815708.0,7590.0,69.57,1.5,-0.75
2002-11-25,74.5,75.0,73.5,74.3,74.321973581036,16579.0,301.0,1232184.0,10940.0,65.99,1.5,-0.2
2002-11-22,73.0,74.25,71.0,72.6,72.725311334973,25214.0,473.0,1833696.0,13704.0,54.35,3.25,-0.4
2002-11-21,69.9,70.0,69.0,69.55,69.595797720798,2808.0,71.0,195425.0,2058.0,73.29,1.0,-0.35
2002-11-20,70.3,70.3,68.6,68.75,69.099295945618,4119.0,99.0,284620.0,3502.0,85.02,1.7,-1.55
2002-11-18,70.5,70.5,67.55,68.4,68.557053941909,9640.0,102.0,660890.0,7415.0,76.92,2.95,-2.1
2002-11-15,69.5,70.0,68.25,68.4,69.116334661355,5020.0,162.0,346964.0,3885.0,77.39,1.75,-1.1
2002-11-14,69.1,69.75,68.75,68.9,69.20625,2880.0,77.0,199314.0,2045.0,71.01,1.0,-0.2
2002-11-13,69.5,70.0,69.05,69.15,69.307848837209,3440.0,88.0,238419.0,2135.0,62.06,0.95,-0.35
2002-11-12,69.9,70.0,69.25,69.85,69.680156657963,3830.0,94.0,266875.0,3096.0,80.84,0.75,-0.05
2002-11-11,70.8,70.8,69.9,70.2,70.188898836168,2234.0,78.0,156802.0,1667.0,74.62,0.9,-0.6
2002-11-08,71.25,71.4,70.85,71.0,71.088384825968,2557.0,53.0,181773.0,2312.0,90.42,0.55,-0.25
2002-11-07,71.3,72.85,71.0,71.5,71.508965517241,3625.0,103.0,259220.0,2560.0,70.62,1.85,0.2
2002-11-05,71.0,72.1,71.0,71.55,71.826689774697,1731.0,39.0,124332.0,2321.0,69.14,1.1,0.55
2002-11-04,73.5,74.0,72.15,72.55,72.648831488315,1626.0,62.0,118127.0,,,1.85,-0.95
2002-11-01,72.5,72.5,70.0,72.15,72.077042079208,3232.0,65.0,232953.0,2542.0,78.65,2.5,-0.35
2002-10-31,72.0,72.7,71.1,72.35,71.936648501362,2936.0,63.0,211206.0,1781.0,60.66,1.6,0.35
2002-10-30,71.25,73.0,71.25,71.55,71.8375,2560.0,87.0,183904.0,1901.0,74.26,1.75,0.3
2002-10-29,74.0,75.25,72.2,72.95,74.001992876526,23584.0,460.0,1745263.0,10746.0,45.56,3.05,-1.05
2002-10-28,72.7,74.0,72.0,73.5,73.138688827331,10830.0,266.0,792092.0,6908.0,63.79,2.0,0.8
2002-10-25,72.0,72.75,70.15,71.1,71.299062639488,6721.0,199.0,479201.0,4241.0,63.1,2.6,-0.9
2002-10-24,70.7,73.0,69.1,69.45,70.754702702703,9250.0,228.0,654481.0,3450.0,37.3,3.9,-1.25
2002-10-23,70.1,70.1,69.15,69.4,69.639013933548,4665.0,114.0,324866.0,2724.0,58.39,0.95,-0.7
2002-10-22,70.1,71.1,70.0,70.3,70.285225132683,5841.0,100.0,410536.0,4716.0,80.74,1.1,0.2
2002-10-21,72.35,72.35,71.0,71.0,71.517783857729,1462.0,45.0,104559.0,980.0,67.03,1.35,-1.35
2002-10-18,72.75,72.75,71.45,71.8,71.879110012361,4045.0,82.0,290751.0,3299.0,81.56,1.3,-0.95
2002-10-17,70.7,71.8,70.5,71.25,71.076612903226,1488.0,65.0,105762.0,1158.0,77.82,1.3,0.55
2002-10-16,72.95,72.95,71.0,71.25,71.372856621671,2741.0,72.0,195633.0,2136.0,77.93,1.95,-1.7
2002-10-14,72.5,72.5,71.1,71.75,71.707589285714,2240.0,56.0,160625.0,1800.0,80.36,1.4,-0.75
2002-10-11,75.0,75.0,71.55,72.15,72.150978915663,2656.0,63.0,191633.0,1695.0,63.82,3.45,-2.85
2002-10-10,72.0,72.25,71.0,71.3,71.6,2345.0,51.0,167902.0,1590.0,67.8,1.25,-0.7
2002-10-09,73.0,74.0,72.45,72.5,73.028635597979,1781.0,37.0,130064.0,1419.0,79.67,1.55,-0.5
2002-10-08,73.0,73.7,72.1,72.9,73.101150337168,2521.0,59.0,184288.0,1732.0,68.7,1.6,-0.1
2002-10-07,72.5,73.25,72.25,72.65,72.598644309668,2803.0,73.0,203494.0,1913.0,68.25,1.0,0.15
2002-10-04,73.5,74.0,73.0,73.1,73.438411669368,1234.0,32.0,90623.0,839.0,67.99,1.0,-0.4
2002-10-03,75.8,75.8,73.6,73.65,74.14,2050.0,53.0,151987.0,1290.0,62.93,2.2,-2.15
2002-10-01,73.3,74.55,73.25,73.95,73.881162836378,5091.0,108.0,376129.0,4199.0,82.48,1.3,0.65
2002-09-30,77.0,77.0,74.0,74.4,75.343819806404,5372.0,99.0,404747.0,4136.0,46.15,3.0,-2.6
2002-09-27,76.0,77.5,76.0,76.55,77.043163464216,3591.0,69.0,276662.0,,,1.5,0.55
2002-09-26,74.75,75.95,74.75,74.95,75.176435045317,1655.0,35.0,124417.0,1445.0,87.31,1.2,0.2
2002-09-25,72.65,75.0,72.65,74.2,74.309576138148,3185.0,92.0,236676.0,2275.0,71.43,2.35,1.55
2002-09-24,77.1,77.25,75.0,75.25,75.823066546763,4448.0,106.0,337261.0,2327.0,52.32,2.25,-1.85
2002-09-23,76.05,78.2,76.05,77.25,77.696469248292,1756.0,39.0,136435.0,1451.0,82.63,2.15,1.2
2002-09-20,77.3,79.0,77.0,78.7,78.540166204986,5415.0,117.0,425295.0,4150.0,76.64,2.0,1.4
2002-09-19,77.0,78.75,77.0,78.45,77.959287531807,9825.0,97.0,765950.0,8100.0,82.44,1.75,1.45
2002-09-18,78.55,79.0,77.65,78.05,78.752349079676,7769.0,102.0,611827.0,6361.0,81.88,1.35,-0.5
2002-09-17,79.2,80.35,78.5,79.55,79.249227413198,5501.0,124.0,435950.0,3459.0,62.88,1.85,0.35
2002-09-16,81.0,81.5,79.25,80.0,80.378014582165,10698.0,199.0,859884.0,6807.0,63.63,2.25,-1.0
2002-09-13,78.6,81.0,78.2,80.65,79.84207155275,10929.0,287.0,872594.0,9001.0,82.36,2.8,2.05
2002-09-12,79.0,81.9,79.0,79.5,80.101366284911,19908.0,343.0,1594658.0,8131.0,40.84,2.9,0.5
2002-09-11,80.4,80.4,77.25,78.0,77.608680153284,11221.0,96.0,870847.0,10675.0,95.13,3.15,-2.4
2002-09-09,77.25,78.0,76.6,77.4,77.653094059406,8080.0,161.0,627437.0,5957.0,73.73,1.4,0.15
2002-09-06,77.65,79.0,77.4,77.85,78.251678629312,8638.0,174.0,675938.0,5690.0,65.87,1.6,0.2
2002-09-05,79.0,79.0,78.0,78.5,78.570289132602,6018.0,107.0,472836.0,4700.0,78.1,1.0,-0.5
2002-09-04,78.05,78.7,77.55,78.15,78.083008484293,4361.0,99.0,340520.0,3200.0,73.38,1.15,0.1
2002-09-03,80.05,80.25,79.05,79.35,77.702220667949,5719.0,128.0,444379.0,3627.0,63.42,1.2,-0.7
2002-09-02,83.95,84.0,80.05,80.6,80.655511811024,17780.0,189.0,1434055.0,13939.0,78.4,3.95,-3.35
2002-08-30,80.0,82.0,79.3,80.25,80.606251209599,20668.0,358.0,1665970.0,8248.0,39.91,2.7,0.25
2002-08-29,78.0,78.0,76.65,77.1,77.342399649046,4559.0,84.0,352604.0,3544.0,77.74,1.35,-0.9
2002-08-28,78.55,78.8,77.5,77.65,78.165217391304,1840.0,46.0,143824.0,1300.0,70.65,1.3,-0.9
2002-08-27,82.25,82.25,78.05,78.3,79.482974461693,3994.0,132.0,317455.0,2452.0,61.39,4.2,-3.95
2002-08-26,84.0,87.0,79.3,79.6,81.046847635727,11420.0,211.0,925555.0,6434.0,56.34,7.7,-4.4
2002-08-23,77.5,82.9,77.25,81.7,80.739323292758,29082.0,541.0,2348061.0,11781.0,40.51,5.65,4.2
2002-08-22,77.9,78.25,76.3,76.6,77.516884113584,2606.0,71.0,202009.0,1850.0,70.99,1.95,-1.3
2002-08-21,77.5,77.6,76.0,76.85,77.141589901058,2931.0,71.0,226102.0,1394.0,47.56,1.6,-0.65
2002-08-20,77.35,77.45,76.75,77.15,77.078603945372,3295.0,74.0,253974.0,2615.0,79.36,0.7,-0.2
2002-08-19,78.0,78.0,76.5,76.95,77.104658018868,6784.0,102.0,523078.0,2639.0,38.9,1.5,-1.05
2002-08-16,80.9,81.5,76.8,77.05,77.804045092838,6032.0,172.0,469314.0,4476.0,74.2,4.7,-3.85
2002-08-14,77.7,78.5,77.25,78.2,77.968599717115,3535.0,253.0,275619.0,2255.0,63.79,1.25,0.5
2002-08-13,79.9,79.9,76.5,78.5,78.150880599085,21633.0,437.0,1690638.0,14637.0,67.66,3.4,-1.4
2002-08-12,80.45,80.45,78.85,79.9,79.616104868914,4806.0,120.0,382635.0,2702.0,56.22,1.6,-0.55
2002-08-09,79.65,80.0,76.65,79.3,79.360577740017,17655.0,258.0,1401111.0,12451.0,70.52,3.35,-0.35
2002-08-08,83.9,83.9,78.2,78.35,79.592931328476,19353.0,366.0,1540362.0,13460.0,69.55,5.7,-5.55
2002-08-07,78.15,80.2,78.15,79.85,79.623990693855,14614.0,337.0,1163625.0,10130.0,69.32,2.05,1.7
2002-08-06,74.75,78.3,74.75,78.05,77.200541190619,16630.0,273.0,1283845.0,12417.0,74.67,3.55,3.3
2002-08-05,84.0,84.0,75.25,76.25,76.404869673794,6407.0,147.0,489526.0,3121.0,48.71,8.75,-7.75
2002-08-02,74.9,75.35,73.85,74.7,74.426387952349,13347.0,188.0,993369.0,6826.0,51.14,1.5,-0.2
2002-08-01,82.0,82.0,74.8,75.35,75.619441363316,9917.0,185.0,749918.0,6204.0,62.56,7.2,-6.65
2002-07-31,73.1,77.0,73.0,75.85,74.693976683938,9264.0,188.0,691965.0,4814.0,51.96,4.0,2.75
2002-07-30,81.9,81.9,75.15,75.5,77.12160833661,10172.0,209.0,784481.0,6393.0,62.85,6.75,-6.4
2002-07-29,75.1,76.85,72.25,75.1,73.882486876225,15811.0,299.0,1168156.0,7367.0,46.59,4.6,0.0
2002-07-26,79.0,79.0,75.1,75.45,75.89642145031,19058.0,241.0,1446434.0,13597.0,71.35,3.9,-3.55
2002-07-25,83.0,83.0,78.55,78.8,80.297189343692,27289.0,422.0,2191230.0,14682.0,53.8,4.45,-4.2
2002-07-24,80.65,80.65,78.3,78.75,79.640782084171,14423.0,259.0,1148659.0,9485.0,65.76,2.35,-1.9
2002-07-23,79.9,82.5,79.2,82.0,80.981935543791,21534.0,395.0,1743865.0,12420.0,57.68,3.3,2.1
2002-07-22,82.3,82.9,80.0,80.15,80.944292860391,17592.0,299.0,1423972.0,9891.0,56.22,2.9,-2.15
2002-07-19,84.1,85.7,84.0,84.1,84.424527062533,45672.0,381.0,3855837.0,39187.0,85.8,1.7,0.0
2002-07-18,88.0,88.0,85.1,85.35,85.980180632213,31888.0,527.0,2741736.0,17461.0,54.76,2.9,-2.65
2002-07-17,93.0,93.9,87.0,87.9,89.640756619342,46417.0,684.0,4160855.0,19007.0,40.95,6.9,-5.1
2002-07-16,93.5,95.85,93.15,93.6,94.292758407262,9694.0,162.0,914074.0,5675.0,58.54,2.7,0.1
2002-07-15,96.0,96.0,94.05,94.55,94.948327120004,21191.0,218.0,2012050.0,14429.0,68.09,1.95,-1.45
2002-07-12,97.8,97.95,96.6,97.0,97.092369143713,12017.0,181.0,1166759.0,6526.0,54.31,1.35,-0.8
2002-07-11,97.0,98.55,95.5,96.2,96.914132068926,17294.0,314.0,1676033.0,8865.0,51.26,3.05,-0.8
2002-07-10,104.9,104.9,96.5,96.7,97.906521069085,22711.0,331.0,2223555.0,9421.0,41.48,8.4,-8.2
2002-07-09,99.1,101.0,97.15,97.95,98.733005254817,23978.0,360.0,2367420.0,15642.0,65.23,3.85,-1.15
2002-07-08,102.4,103.0,99.1,99.75,101.3187307385,43805.0,626.0,4438267.0,24395.0,55.69,3.9,-2.65
2002-07-05,97.35,102.6,96.1,100.7,100.6270704018,153533.0,1637.0,15449576.0,50307.0,32.77,6.5,3.35
2002-07-04,98.0,98.5,96.8,98.1,97.783923508811,17989.0,280.0,1759035.0,10787.0,59.96,1.7,0.1
2002-07-03,97.7,100.0,96.5,96.75,98.305562312495,24666.0,423.0,2424805.0,7846.0,31.81,3.5,-0.95
2002-07-02,98.5,98.9,96.5,96.7,97.478361575034,16406.0,209.0,1599230.0,6627.0,40.39,2.4,-1.8
2002-07-01,100.5,100.6,98.4,99.05,99.113107433675,19035.0,255.0,1886618.0,8720.0,45.81,2.2,-1.45
2002-06-28,98.85,100.25,97.0,98.25,98.860175869445,50492.0,760.0,4991648.0,16697.0,33.07,3.25,-0.6
2002-06-27,95.9,98.5,95.1,97.55,97.447565274713,34891.0,620.0,3400043.0,13175.0,37.76,3.4,1.65
2002-06-26,96.0,96.8,94.7,95.1,95.51350930468,25686.0,448.0,2453360.0,14208.0,55.31,2.1,-0.9
2002-06-25,102.5,103.45,97.0,98.3,100.06507997441,78150.0,1039.0,7820086.0,29912.0,38.28,6.45,-4.2
2002-06-24,106.25,106.8,101.0,101.3,103.59693457361,230702.0,2557.0,23900020.0,63528.0,27.54,5.8,-4.95
2002-06-21,101.0,104.25,94.0,102.95,100.66750956482,273659.0,3437.0,27548570.0,113129.0,41.34,10.25,1.95
2002-06-20,90.9,91.3,88.3,89.75,90.058175275508,13339.0,316.0,1201286.0,4055.0,30.4,3.0,-1.15
2002-06-19,91.5,92.8,88.4,89.55,90.298215245031,16753.0,345.0,1512766.0,7366.0,43.97,4.4,-1.95
2002-06-18,94.0,95.0,90.6,91.0,92.155814664396,22899.0,305.0,2110276.0,14426.0,63.0,4.4,-3.0
2002-06-17,95.1,95.2,93.1,93.7,94.221613886642,16073.0,265.0,1514424.0,7574.0,47.12,2.1,-1.4
2002-06-14,94.7,94.95,92.15,92.95,93.524493450855,28477.0,408.0,2663297.0,15391.0,54.05,2.8,-1.75
2002-06-13,97.35,98.95,93.6,93.95,96.101010855492,40164.0,563.0,3859801.0,15977.0,39.78,5.35,-3.4
2002-06-12,94.05,98.5,93.1,96.05,96.008734465044,166238.0,1503.0,15960300.0,50122.0,30.15,5.4,2.0
2002-06-11,93.9,96.25,92.5,93.25,94.16709004672,56293.0,833.0,5300948.0,22343.0,39.69,3.75,-0.65
2002-06-10,85.1,91.9,85.1,91.2,90.756781914894,15040.0,251.0,1364982.0,7088.0,47.13,6.8,6.1
2002-06-07,87.0,90.0,85.0,88.0,88.140318460953,18401.0,360.0,1621870.0,10579.0,57.49,5.0,1.0
2002-06-06,93.6,94.95,90.0,90.9,91.910530596622,20901.0,372.0,1921022.0,7470.0,35.74,4.95,-2.7
2002-06-05,94.9,95.0,91.2,91.85,92.870737578085,34898.0,511.0,3241003.0,19321.0,55.36,3.8,-3.05
2002-06-04,92.5,93.9,91.0,93.2,92.780830700188,21837.0,545.0,2026055.0,10961.0,50.19,2.9,0.7
2002-06-03,91.0,95.0,90.55,91.0,92.758612110108,44211.0,693.0,4100951.0,15354.0,34.73,4.45,0.0
2002-05-31,86.3,93.45,86.0,91.05,90.619182600629,58209.0,882.0,5274852.0,18160.0,31.2,7.45,4.75
2002-05-30,89.0,92.0,86.0,86.5,88.813220372377,20302.0,364.0,1803086.0,7399.0,36.44,6.0,-2.5
2002-05-29,89.0,89.85,85.25,88.3,88.06704702856,30322.0,419.0,2670369.0,10232.0,33.74,4.6,-0.7
2002-05-28,88.5,88.6,85.1,86.2,86.74107881178,31442.0,578.0,2727313.0,14236.0,45.28,3.5,-2.3
2002-05-27,88.0,91.7,82.0,88.55,87.608419117093,66349.0,959.0,5812731.0,18161.0,27.37,9.7,0.55
2002-05-24,81.0,86.25,78.5,85.65,82.475930663137,55901.0,797.0,4610487.0,24617.0,44.04,7.75,4.65
2002-05-23,77.2,77.2,74.5,75.75,75.727430373095,19030.0,337.0,1441093.0,7005.0,36.81,2.7,-1.45
2002-05-22,73.05,78.95,72.1,76.8,76.464066418749,57815.0,804.0,4420770.0,15635.0,27.04,6.85,3.75
2002-05-21,76.5,78.0,71.5,75.45,74.654623014079,66342.0,867.0,4952737.0,25676.0,38.7,6.5,-1.05
2002-05-20,89.9,89.9,79.2,80.9,83.900309528457,35861.0,517.0,3008749.0,17296.0,48.23,10.7,-9.0
2002-05-17,93.2,93.25,88.35,90.1,90.273031436188,55891.0,791.0,5045450.0,24246.0,43.38,4.9,-3.1
2002-05-16,99.8,99.8,92.15,93.05,95.802252713496,97660.0,1051.0,9356048.0,41884.0,42.89,7.65,-6.75
2002-05-15,103.25,105.0,97.35,98.15,100.94384614388,77163.0,1010.0,7789130.0,26767.0,34.69,7.65,-5.1
2002-05-14,103.0,103.0,101.0,102.2,102.03200398352,22091.0,366.0,2253989.0,9233.0,41.8,2.0,-0.8
2002-05-13,102.0,104.0,101.1,101.55,102.36745800142,25358.0,392.0,2595834.0,10533.0,41.54,2.9,-0.45
2002-05-10,105.0,105.5,100.05,101.3,101.27326524769,31431.0,477.0,3183120.0,16467.0,52.39,5.45,-3.7
2002-05-09,106.9,107.0,101.8,102.35,103.53426222656,35885.0,471.0,3715327.0,14063.0,39.19,5.2,-4.55
2002-05-08,105.0,106.5,103.55,104.9,105.15468228305,94943.0,1177.0,9983701.0,36820.0,38.78,2.95,-0.1
2002-05-07,99.5,104.5,99.25,103.95,102.92644382501,130227.0,1674.0,13403802.0,58073.0,44.59,5.25,4.45
2002-05-06,95.0,99.75,94.1,98.75,98.054587798889,94893.0,1131.0,9304694.0,27939.0,29.44,5.65,3.75
2002-05-03,95.75,96.0,91.0,94.2,93.497124725309,97382.0,1251.0,9104937.0,47004.0,48.27,5.0,-1.55
2002-05-02,98.95,98.95,94.05,94.7,96.204256495301,75978.0,955.0,7309407.0,42836.0,56.38,4.9,-4.25
2002-04-30,100.0,100.0,96.0,96.65,97.876809333243,73715.0,896.0,7214989.0,38615.0,52.38,4.0,-3.35
